code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled," week1"," week2"," week3"," week4"
NSV,7835,SBBR,SBBV,,A319NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7836,SBBR,SBBV,,A319NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7837,SBBR,SBBV,,A319NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7838,SBBR,SBBV,,A319NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7839,SBBR,SBBV,,A319NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7840,SBBR,SBBV,,A320NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7841,SBBR,SBBV,,A320NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7842,SBBR,SBBV,,A320NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7843,SBBR,SBBV,,A320NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7844,SBBR,SBBV,,A320NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7845,SBBR,SBBV,,B738NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7846,SBBR,SBBV,,B738NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7847,SBBR,SBBV,,B738NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7848,SBBR,SBBV,,B738NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7849,SBBR,SBBV,,B738NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7850,SBBR,SBBV,,E195NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7851,SBBR,SBBV,,E195NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7852,SBBR,SBBV,,E195NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7853,SBBR,SBBV,,E195NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7854,SBBR,SBBV,,E195NSV,360,1356.89,08:00," 11:11"," 3.11"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7855,SBBV,SBBR,,A319NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7856,SBBV,SBBR,,A319NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7857,SBBV,SBBR,,A319NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7858,SBBV,SBBR,,A319NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7859,SBBV,SBBR,,A319NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7860,SBBV,SBBR,,A320NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7861,SBBV,SBBR,,A320NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7862,SBBV,SBBR,,A320NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7863,SBBV,SBBR,,A320NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7864,SBBV,SBBR,,A320NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7865,SBBV,SBBR,,B738NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7866,SBBV,SBBR,,B738NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7867,SBBV,SBBR,,B738NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7868,SBBV,SBBR,,B738NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7869,SBBV,SBBR,,B738NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7870,SBBV,SBBR,,E195NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7871,SBBV,SBBR,,E195NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7872,SBBV,SBBR,,E195NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7873,SBBV,SBBR,,E195NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7874,SBBV,SBBR,,E195NSV,370,1356.89,12:00," 15:15"," 3.15"," ."," 402"," P"," 0123456"," 1"," "," "," "," "
NSV,7875,SBBR,SBSP,,A319NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7876,SBBR,SBSP,,A319NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7877,SBBR,SBSP,,A319NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7878,SBBR,SBSP,,A319NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7879,SBBR,SBSP,,A319NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7880,SBBR,SBSP,,A320NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7881,SBBR,SBSP,,A320NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7882,SBBR,SBSP,,A320NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7883,SBBR,SBSP,,A320NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7884,SBBR,SBSP,,A320NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7885,SBBR,SBSP,,B738NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7886,SBBR,SBSP,,B738NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7887,SBBR,SBSP,,B738NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7888,SBBR,SBSP,,B738NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7889,SBBR,SBSP,,B738NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7890,SBBR,SBSP,,E195NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7891,SBBR,SBSP,,E195NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7892,SBBR,SBSP,,E195NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7893,SBBR,SBSP,,E195NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7894,SBBR,SBSP,,E195NSV,330,471.693,08:00," 09:25"," 1.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7895,SBSP,SBBR,,A319NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7896,SBSP,SBBR,,A319NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7897,SBSP,SBBR,,A319NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7898,SBSP,SBBR,,A319NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7899,SBSP,SBBR,,A319NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7900,SBSP,SBBR,,A320NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7901,SBSP,SBBR,,A320NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7902,SBSP,SBBR,,A320NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7903,SBSP,SBBR,,A320NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7904,SBSP,SBBR,,A320NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7905,SBSP,SBBR,,B738NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7906,SBSP,SBBR,,B738NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7907,SBSP,SBBR,,B738NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7908,SBSP,SBBR,,B738NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7909,SBSP,SBBR,,B738NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7910,SBSP,SBBR,,E195NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7911,SBSP,SBBR,,E195NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7912,SBSP,SBBR,,E195NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7913,SBSP,SBBR,,E195NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7914,SBSP,SBBR,,E195NSV,340,471.693,10:00," 11:30"," 1.3"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,7915,SBGL,SBRF,,E195NSV,370,1005.02,08:00," 10:29"," 2.29"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7916,SBGL,SBRF,,E195NSV,370,1005.02,08:00," 10:29"," 2.29"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7917,SBGL,SBRF,,E195NSV,370,1005.02,08:00," 10:29"," 2.29"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7918,SBRF,SBGL,,A319NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7919,SBRF,SBGL,,A319NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7920,SBRF,SBGL,,A319NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7921,SBRF,SBGL,,A319NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7922,SBRF,SBGL,,A319NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7923,SBRF,SBGL,,A320NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7924,SBRF,SBGL,,A320NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7925,SBRF,SBGL,,A320NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7926,SBRF,SBGL,,A320NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7927,SBRF,SBGL,,A320NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7928,SBRF,SBGL,,B738NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7929,SBRF,SBGL,,B738NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7930,SBRF,SBGL,,B738NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7931,SBRF,SBGL,,B738NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7932,SBRF,SBGL,,B738NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7933,SBRF,SBGL,,E195NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7934,SBRF,SBGL,,E195NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7935,SBRF,SBGL,,E195NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7936,SBRF,SBGL,,E195NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7937,SBRF,SBGL,,E195NSV,360,1005.02,11:00," 13:35"," 2.35"," ."," 474"," P"," 0123456"," 1"," "," "," "," "
NSV,7938,SBMO,SBBR,,A319NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7939,SBMO,SBBR,,A320NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7940,SBMO,SBBR,,A320NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7941,SBMO,SBBR,,A320NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7942,SBMO,SBBR,,A320NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7943,SBMO,SBBR,,A320NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7944,SBMO,SBBR,,B738NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7945,SBMO,SBBR,,B738NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7946,SBMO,SBBR,,B738NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7947,SBMO,SBBR,,B738NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7948,SBMO,SBBR,,E195NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7949,SBMO,SBBR,,E195NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7950,SBMO,SBBR,,E195NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7951,SBMO,SBBR,,E195NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7952,SBMO,SBBR,,E195NSV,340,806.998,11:00," 13:05"," 2.05"," ."," 227"," P"," 0123456"," 1"," "," "," "," "
NSV,7953,SBGL,SBAR,,E195NSV,370,794.382,08:00," 09:57"," 1.57"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7954,SBGL,SBAR,,E195NSV,370,794.382,08:00," 09:57"," 1.57"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7955,SBGL,SBAR,,E195NSV,370,794.382,08:00," 09:57"," 1.57"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7956,SBGL,SBAR,,E195NSV,370,794.382,08:00," 09:57"," 1.57"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7957,SBGL,SBAR,,E195NSV,370,794.382,08:00," 09:57"," 1.57"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7958,SBAR,SBGL,,A319NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7959,SBAR,SBGL,,A319NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7960,SBAR,SBGL,,A319NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7961,SBAR,SBGL,,A319NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7962,SBAR,SBGL,,A319NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7963,SBAR,SBGL,,A320NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7964,SBAR,SBGL,,A320NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7965,SBAR,SBGL,,A320NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7966,SBAR,SBGL,,A320NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7967,SBAR,SBGL,,A320NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7968,SBAR,SBGL,,B738NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7969,SBAR,SBGL,,B738NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7970,SBAR,SBGL,,B738NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7971,SBAR,SBGL,,B738NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7972,SBAR,SBGL,,B738NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7973,SBAR,SBGL,,E195NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7974,SBAR,SBGL,,E195NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7975,SBAR,SBGL,,E195NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7976,SBAR,SBGL,,E195NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7977,SBAR,SBGL,,E195NSV,360,794.382,10:00," 12:25"," 2.25"," ."," 492"," P"," 0123456"," 1"," "," "," "," "
NSV,7978,SBGL,SBGO,,A319NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7979,SBGL,SBGO,,A319NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7980,SBGL,SBGO,,A319NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7981,SBGL,SBGO,,A319NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7982,SBGL,SBGO,,A319NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7983,SBGL,SBGO,,A320NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7984,SBGL,SBGO,,A320NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7985,SBGL,SBGO,,A320NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7986,SBGL,SBGO,,A320NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7987,SBGL,SBGO,,A320NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7988,SBGL,SBGO,,B738NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7989,SBGL,SBGO,,B738NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7990,SBGL,SBGO,,B738NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7991,SBGL,SBGO,,B738NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7992,SBGL,SBGO,,B738NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7993,SBGL,SBGO,,E195NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7994,SBGL,SBGO,,E195NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7995,SBGL,SBGO,,E195NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7996,SBGL,SBGO,,E195NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7997,SBGL,SBGO,,E195NSV,340,501.839,08:00," 09:35"," 1.35"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7998,SBGO,SBGL,,A319NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,7999,SBGO,SBGL,,A319NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8000,SBGO,SBGL,,A319NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8001,SBGO,SBBR,W10,E195NSV,190,87.9146,08:00," 08:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8002,SBBR,SBGO,W10,E195NSV,160,87.9146,09:00," 09:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8011,SBGO,SBBR,W10,E195NSV,190,87.9146,10:00," 10:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8012,SBBR,SBGO,W10,E195NSV,160,87.9146,11:00," 11:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8021,SBGO,SBBR,W10,A319NSV,190,87.9146,13:00," 13:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8022,SBBR,SBGO,W10,A319NSV,160,87.9146,14:00," 14:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8031,SBGO,SBBR,W10,A319NSV,190,87.9146,20:00," 20:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8032,SBBR,SBGO,W10,A319NSV,160,87.9146,21:00," 21:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8041,SBGO,SBBR,W10,E195NSV,190,87.9146,18:00," 18:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8042,SBBR,SBGO,W10,E195NSV,160,87.9146,19:00," 19:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8051,SBGO,SBBR,W10,E195NSV,190,87.9146,11:00," 11:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8052,SBBR,SBGO,W10,E195NSV,160,87.9146,12:00," 12:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8061,SBGO,SBBR,W10,A319NSV,190,87.9146,12:00," 12:22"," 0.22"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8062,SBBR,SBGO,W10,A319NSV,160,87.9146,13:00," 13:35"," 0.35"," ."," 117"," P"," 0123456"," 1"," "," "," "," "
NSV,8063,SBGO,SBGL,,A319NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8064,SBGO,SBGL,,A319NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8065,SBGO,SBGL,,A320NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8066,SBGO,SBGL,,A320NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8067,SBGO,SBGL,,A320NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
NSV,8068,SBGO,SBGL,,A320NSV,370,501.839,10:00," 11:22"," 1.22"," ."," 216"," P"," 0123456"," 1"," "," "," "," "
